PA,Pennsylvania,42,12,705688,318828,527003,238731,74.68,74.88,178685,80097,25.32,25.12
PA,Pennsylvania,42,13,705687,287764,705687,287764,100.00,100.00,0,0,0.00,0.00
PA,Pennsylvania,42,14,705688,362556,704616,362043,99.85,99.86,1072,513,0.15,0.14
PA,Pennsylvania,42,15,705687,287823,584963,239470,82.89,83.20,120724,48353,17.11,16.80
PA,Pennsylvania,42,16,705688,276397,603149,240724,85.47,87.09,102539,35673,14.53,12.91
PA,Pennsylvania,42,17,705687,321495,565672,253183,80.16,78.75,140015,68312,19.84,21.25
PA,Pennsylvania,42,18,705688,316180,573365,257441,81.25,81.42,132323,58739,18.75,18.58
RI,Rhode Island,44,01,526283,232655,510351,224271,96.97,96.40,15932,8384,3.03,3.60
RI,Rhode Island,44,02,526284,230733,444692,194910,84.50,84.47,81592,35823,15.50,15.53
SC,South Carolina,45,01,660766,321968,578094,274257,87.49,85.18,82672,47711,12.51,14.82
SC,South Carolina,45,02,660766,285330,484874,207688,73.38,72.79,175892,77642,26.62,27.21
SC,South Carolina,45,03,660767,299143,333030,144181,50.40,48.20,327737,154962,49.60,51.80
SC,South Carolina,45,04,660766,287754,560975,245193,84.90,85.21,99791,42561,15.10,14.79
SC,South Carolina,45,05,660766,286098,366411,157349,55.45,55.00,294355,128749,44.55,45.00
SC,South Carolina,45,06,660766,293122,368054,159072,55.70,54.27,292712,134050,44.30,45.73
SC,South Carolina,45,07,660767,364268,376371,235567,56.96,64.67,284396,128701,43.04,35.33
SD,South Dakota,46,00,814180,363438,461247,200981,56.65,55.30,352933,162457,43.35,44.70
TN,Tennessee,47,01,705123,344154,405169,189482,57.46,55.06,299954,154672,42.54,44.94
TN,Tennessee,47,02,705123,319302,522819,234829,74.15,73.54,182304,84473,25.85,26.46
TN,Tennessee,47,03,705122,319644,442558,201423,62.76,63.01,262564,118221,37.24,36.99
TN,Tennessee,47,04,705123,298225,396028,163989,56.16,54.99,309095,134236,43.84,45.01
TN,Tennessee,47,05,705123,316443,625276,283311,88.68,89.53,79847,33132,11.32,10.47
TN,Tennessee,47,06,705123,306893,340074,144995,48.23,47.25,365049,161898,51.77,52.75
TN,Tennessee,47,07,705123,300699,357571,143945,50.71,47.87,347552,156754,49.29,52.13
TN,Tennessee,47,08,705122,293930,428896,174924,60.83,59.51,276226,119006,39.17,40.49
TN,Tennessee,47,09,705123,312843,694854,308525,98.54,98.62,10269,4318,1.46,1.38
TX,Texas,48,01,698488,298190,396754,160853,56.80,53.94,301734,137337,43.20,46.06
TX,Texas,48,02,698488,282054,685317,277116,98.11,98.25,13171,4938,1.89,1.75
TX,Texas,48,03,698488,271687,676690,263304,96.88,96.91,21798,8383,3.12,3.09
TX,Texas,48,04,698488,297740,341211,140549,48.85,47.21,357277,157191,51.15,52.79
TX,Texas,48,05,698488,283034,469096,185973,67.16,65.71,229392,97061,32.84,34.29
TX,Texas,48,06,698498,270792,619476,239632,88.69,88.49,79022,31160,11.31,11.51
TX,Texas,48,07,698488,304372,698426,304351,99.99,99.99,62,21,0.01,0.01
TX,Texas,48,08,698488,277192,471795,180613,67.55,65.16,226693,96579,32.45,34.84
TX,Texas,48,09,698488,269793,698277,269677,99.97,99.96,211,116,0.03,0.04
TX,Texas,48,10,698487,286590,541082,214547,77.46,74.86,157405,72043,22.54,25.14
TX,Texas,48,11,698488,315945,500567,210618,71.66,66.66,197921,105327,28.34,33.34
TX,Texas,48,12,698488,292086,604437,253773,86.54,86.88,94051,38313,13.46,13.12
TX,Texas,48,13,698488,299560,481085,201113,68.88,67.14,217403,98447,31.12,32.86
TX,Texas,48,14,698472,297084,604690,253993,86.57,85.50,93782,43091,13.43,14.50
TX,Texas,48,15,698488,232247,605358,194178,86.67,83.61,93130,38069,13.33,16.39
TX,Texas,48,16,698488,241620,687011,237332,98.36,98.23,11477,4288,1.64,1.77
TX,Texas,48,17,698487,294970,525846,216601,75.28,73.43,172641,78369,24.72,26.57
TX,Texas,48,18,698488,279621,698075,279479,99.94,99.95,413,142,0.06,0.05
TX,Texas,48,19,698487,289508,518613,211672,74.25,73.11,179874,77836,25.75,26.89
TX,Texas,48,20,698488,262643,695810,261559,99.62,99.59,2678,1084,0.38,0.41
TX,Texas,48,21,698488,327883,545871,254931,78.15,77.75,152617,72952,21.85,22.25
TX,Texas,48,22,698504,246871,650206,229184,93.09,92.84,48298,17687,6.91,7.16
TX,Texas,48,23,698488,253666,545454,187481,78.09,73.91,153034,66185,21.91,26.09
TX,Texas,48,24,698488,309224,697724,308903,99.89,99.90,764,321,0.11,0.10
TX,Texas,48,25,698478,286892,471257,184222,67.47,64.21,227221,102670,32.53,35.79
TX,Texas,48,26,698488,258293,652394,240245,93.40,93.01,46094,18048,6.60,6.99
TX,Texas,48,27,698487,303188,523787,217672,74.99,71.79,174700,85516,25.01,28.21
TX,Texas,48,28,698488,236751,577986,190192,82.75,80.33,120502,46559,17.25,19.67
TX,Texas,48,29,698488,230002,698072,229878,99.94,99.95,416,124,0.06,0.05
TX,Texas,48,30,698487,262680,688406,259026,98.56,98.61,10081,3654,1.44,1.39
TX,Texas,48,31,698487,275802,601426,237723,86.10,86.19,97061,38079,13.90,13.81
TX,Texas,48,32,698488,300353,697432,299930,99.85,99.86,1056,423,0.15,0.14
TX,Texas,48,33,698488,236178,698346,236140,99.98,99.98,142,38,0.02,0.02
TX,Texas,48,34,698487,251428,586426,206442,83.96,82.11,112061,44986,16.04,17.89
TX,Texas,48,35,698488,261609,670495,251912,95.99,96.29,27993,9697,4.01,3.71
TX,Texas,48,36,698488,289888,473141,189597,67.74,65.40,225347,100291,32.26,34.60
UT,Utah,49,01,690971,256538,590969,204484,85.53,79.71,100002,52054,14.47,20.29
UT,Utah,49,02,690971,268168,601416,221754,87.04,82.69,89555,46414,12.96,17.31
UT,Utah,49,03,690972,224727,647235,202534,93.67,90.12,43737,22193,6.33,9.88
UT,Utah,49,04,690971,230276,663975,220153,96.09,95.60,26996,10123,3.91,4.40
VT,Vermont,50,00,625741,322539,243385,106561,38.90,33.04,382356,215978,61.10,66.96
VA,Virginia,51,01,727366,293845,505842,188719,69.54,64.22,221524,105126,30.46,35.78
VA,Virginia,51,02,708087,303026,655471,271751,92.57,89.68,52616,31275,7.43,10.32
VA,Virginia,51,03,746645,321196,709387,304882,95.01,94.92,37258,16314,4.99,5.08
VA,Virginia,51,04,727366,280679,537024,206377,73.83,73.53,190342,74302,26.17,26.47
VA,Virginia,51,05,727365,340960,256773,112119,35.30,32.88,470592,228841,64.70,67.12
VA,Virginia,51,06,727366,325066,467988,204046,64.34,62.77,259378,121020,35.66,37.23
VA,Virginia,51,07,727366,299421,526436,217582,72.38,72.67,200930,81839,27.62,27.33
VA,Virginia,51,08,727366,325736,725242,324973,99.71,99.77,2124,763,0.29,0.23
VA,Virginia,51,09,727366,342503,303644,136600,41.75,39.88,423722,205903,58.25,60.12
VA,Virginia,51,10,727365,259558,622134,218199,85.53,84.07,105231,41359,14.47,15.93
VA,Virginia,51,11,727366,272949,727153,272882,99.97,99.98,213,67,0.03,0.02
WA,Washington,53,01,672444,278816,541793,220587,80.57,79.12,130651,58229,19.43,20.88
WA,Washington,53,02,672454,296894,573422,241488,85.27,81.34,99032,55406,14.73,18.66
WA,Washington,53,03,672448,283279,490184,202106,72.90,71.35,182264,81173,27.10,28.65
WA,Washington,53,04,672456,253235,498044,179394,74.06,70.84,174412,73841,25.94,29.16
WA,Washington,53,05,672455,294931,520339,222434,77.38,75.42,152116,72497,22.62,24.58
WA,Washington,53,06,672448,313243,514688,230689,76.54,73.65,157760,82554,23.46,26.35
WA,Washington,53,07,672457,336875,661833,331323,98.42,98.35,10624,5552,1.58,1.65
WA,Washington,53,08,672463,270391,560599,216557,83.37,80.09,111864,53834,16.63,19.91
WA,Washington,53,09,672460,281206,672286,281127,99.97,99.97,174,79,0.03,0.03
WA,Washington,53,10,672455,276807,618681,254113,92.00,91.80,53774,22694,8.00,8.20
WV,West Virginia,54,01,615991,288983,337507,158990,54.79,55.02,278484,129993,45.21,44.98
WV,West Virginia,54,02,620862,292589,317839,145626,51.19,49.77,303023,146963,48.81,50.23
WV,West Virginia,54,03,616141,300345,247464,119827,40.16,39.90,368677,180518,59.84,60.10
WI,Wisconsin,55,01,710874,305189,601032,256377,84.55,84.01,109842,48812,15.45,15.99
WI,Wisconsin,55,02,710874,314693,538924,241373,75.81,76.70,171950,73320,24.19,23.30
WI,Wisconsin,55,03,710873,317537,372656,159028,52.42,50.08,338217,158509,47.58,49.92
WI,Wisconsin,55,04,710873,309795,710873,309795,100.00,100.00,0,0,0.00,0.00
WI,Wisconsin,55,05,710873,306266,598565,260366,84.20,85.01,112308,45900,15.80,14.99
WI,Wisconsin,55,06,710873,320415,469613,207125,66.06,64.64,241260,113290,33.94,35.36
WI,Wisconsin,55,07,710873,412741,247264,113758,34.78,27.56,463609,298983,65.22,72.44
WI,Wisconsin,55,08,710873,337722,450711,195775,63.40,57.97,260162,141947,36.60,42.03
WY,Wyoming,56,00,563626,261868,364993,162874,64.76,62.20,198633,98994,35.24,37.80
